39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
11:25:17.0 (345944548)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false}|0x69bf5eb5
11:25:17.0 (345952648)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
11:25:17.0 (345956483)|HEAP_ALLOCATE|[26]|Bytes:5
11:25:17.0 (345962966)|VARIABLE_ASSIGNMENT|[26]|this.viewSettings|false|0x69bf5eb5
11:25:17.0 (345967871)|SYSTEM_METHOD_EXIT|[106]|CommunityHowToGuidesController.__sfdc_viewSettings(Boolean)
11:25:17.0 (345970803)|STATEMENT_EXECUTE|[107]
11:25:17.0 (345975355)|SYSTEM_METHOD_ENTRY|[107]|CommunityHowToGuidesController.__sfdc_viewGettingStarted(Boolean)
11:25:17.0 (346159620)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (346168811)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
11:25:17.0 (346172790)|HEAP_ALLOCATE|[23]|Bytes:5
11:25:17.0 (346179234)|VARIABLE_ASSIGNMENT|[23]|this.viewGettingStarted|true|0x69bf5eb5
11:25:17.0 (346183986)|SYSTEM_METHOD_EXIT|[107]|CommunityHowToGuidesController.__sfdc_viewGettingStarted(Boolean)
11:25:17.0 (346187052)|STATEMENT_EXECUTE|[108]
11:25:17.0 (346191354)|SYSTEM_METHOD_ENTRY|[108]|CommunityHowToGuidesController.__sfdc_viewProfileFlag(Boolean)
11:25:17.0 (346373221)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (346380631)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
11:25:17.0 (346384304)|HEAP_ALLOCATE|[30]|Bytes:5
11:25:17.0 (346390439)|VARIABLE_ASSIGNMENT|[30]|this.viewProfileFlag|true|0x69bf5eb5
11:25:17.0 (346394962)|SYSTEM_METHOD_EXIT|[108]|CommunityHowToGuidesController.__sfdc_viewProfileFlag(Boolean)
11:25:17.0 (346398053)|STATEMENT_EXECUTE|[109]
11:25:17.0 (346402062)|SYSTEM_METHOD_ENTRY|[109]|CommunityHowToGuidesController.__sfdc_editProfileFlag(Boolean)
11:25:17.0 (346583169)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (346590929)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
11:25:17.0 (346594395)|HEAP_ALLOCATE|[31]|Bytes:5
11:25:17.0 (346599007)|VARIABLE_ASSIGNMENT|[31]|this.editProfileFlag|false|0x69bf5eb5
11:25:17.0 (346603686)|SYSTEM_METHOD_EXIT|[109]|CommunityHowToGuidesController.__sfdc_editProfileFlag(Boolean)
11:25:17.0 (346606368)|STATEMENT_EXECUTE|[111]
11:25:17.0 (346611814)|SYSTEM_METHOD_ENTRY|[111]|CommunityHowToGuidesController.__sfdc_searchTerm(String)
11:25:17.0 (346793532)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (346800823)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
11:25:17.0 (346807105)|VARIABLE_ASSIGNMENT|[70]|this.searchTerm|null|0x69bf5eb5
11:25:17.0 (346812055)|SYSTEM_METHOD_EXIT|[111]|CommunityHowToGuidesController.__sfdc_searchTerm(String)
11:25:17.0 (346815201)|STATEMENT_EXECUTE|[113]
11:25:17.0 (346819901)|HEAP_ALLOCATE|[113]|Bytes:4
11:25:17.0 (347116807)|SOQL_EXECUTE_BEGIN|[113]|Aggregations:0|SELECT CreatedDate, Id, IsVisibleInCsp, KnowledgeArticleId, Language, PublishStatus, Title FROM KnowledgeArticleVersion WHERE (PublishStatus = 'online' AND Language = 'en_US' AND IsVisibleInCsp = TRUE)
11:25:17.0 (347123499)|LIMIT_USAGE|[113]|SOQL|22|100
11:25:17.0 (347130057)|LIMIT_USAGE|[113]|AGGS|0|300
11:25:17.0 (350623684)|SOQL_EXECUTE_END|[113]|Rows:10
11:25:17.0 (350630050)|LIMIT_USAGE|[113]|SOQL_ROWS|77|50000
11:25:17.0 (350639655)|HEAP_ALLOCATE|[113]|Bytes:44
11:25:17.0 (350676586)|HEAP_ALLOCATE|[113]|Bytes:1783
11:25:17.0 (350693010)|HEAP_ALLOCATE|[113]|Bytes:44
11:25:17.0 (350707194)|SYSTEM_METHOD_ENTRY|[113]|CommunityHowToGuidesController.__sfdc_ArticlesList(List<KnowledgeArticleVersion>)
11:25:17.0 (350928951)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (350939403)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"List of size 10 too large to display"|0x3dc5493c
11:25:17.0 (350948758)|VARIABLE_ASSIGNMENT|[14]|this.ArticlesList|"List of size 10 too large to display"|0x69bf5eb5
11:25:17.0 (350956328)|SYSTEM_METHOD_EXIT|[113]|CommunityHowToGuidesController.__sfdc_ArticlesList(List<KnowledgeArticleVersion>)
11:25:17.0 (350960714)|STATEMENT_EXECUTE|[114]
11:25:17.0 (350966333)|SYSTEM_METHOD_ENTRY|[114]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (351163972)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (351174735)|SYSTEM_METHOD_EXIT|[114]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (351193865)|SYSTEM_METHOD_ENTRY|[114]|String.valueOf(Object)
11:25:17.0 (351385593)|HEAP_ALLOCATE|[114]|Bytes:2073
11:25:17.0 (351398818)|SYSTEM_METHOD_EXIT|[114]|String.valueOf(Object)
11:25:17.0 (351405585)|HEAP_ALLOCATE|[114]|Bytes:2096
11:25:17.0 (351413296)|SYSTEM_METHOD_ENTRY|[114]|System.debug(ANY)
11:25:17.0 (351418106)|USER_DEBUG|[114]|DEBUG|List of all Articles : (KnowledgeArticleVersion:{CreatedDate=2017-03-23 16:03:30, Id=ka19E00000001HzQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WmSAI, Language=en_US, PublishStatus=Online, Title=Title 2}, KnowledgeArticleVersion:{CreatedDate=2017-03-09 10:38:43, Id=ka29E00000000YTQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000H9SAI, Language=en_US, PublishStatus=Online, Title=Troubleshooting}, KnowledgeArticleVersion:{CreatedDate=2017-03-09 10:38:02, Id=ka29E00000000YOQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000H4SAI, Language=en_US, PublishStatus=Online, Title=Can I invite my teammates to Lightful}, KnowledgeArticleVersion:{CreatedDate=2017-03-06 18:07:49, Id=ka29E00000000W6QAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DtSAI, Language=en_US, PublishStatus=Online, Title=Why is Lightful free?}, KnowledgeArticleVersion:{CreatedDate=2017-03-06 11:07:49, Id=ka19E00000000vLQAQ, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WwSAI, Language=en_US, PublishStatus=Online, Title=Title 4}, KnowledgeArticleVersion:{CreatedDate=2017-03-02 17:26:25, Id=ka19E00000000sqQAA, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WrSAI, Language=en_US, PublishStatus=Online, Title=Title 3}, KnowledgeArticleVersion:{CreatedDate=2017-03-02 17:25:52, Id=ka19E00000000sgQAA, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WcSAI, Language=en_US, PublishStatus=Online, Title=Title 1}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 15:09:39, Id=ka29E00000000TvQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DoSAI, Language=en_US, PublishStatus=Online, Title=How do I unlink a social account?}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 14:03:24, Id=ka29E00000000TqQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DySAI, Language=en_US, PublishStatus=Online, Title=How do I change my password?}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 13:28:00, Id=ka29E00000000TRQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DjSAI, Language=en_US, PublishStatus=Online, Title=How do I link a social account?})
11:25:17.0 (351428980)|SYSTEM_METHOD_EXIT|[114]|System.debug(ANY)
11:25:17.0 (351431763)|STATEMENT_EXECUTE|[116]
11:25:17.0 (351437924)|HEAP_ALLOCATE|[116]|Bytes:4
11:25:17.0 (351449673)|SYSTEM_CONSTRUCTOR_ENTRY|[116]|<init>(Integer)
11:25:17.0 (351456049)|SYSTEM_CONSTRUCTOR_EXIT|[116]|<init>(Integer)
11:25:17.0 (351462058)|SYSTEM_METHOD_ENTRY|[116]|CommunityHowToGuidesController.__sfdc_ArticleId(Set<Id>)
11:25:17.0 (351664582)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (351680359)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x29b2b143
11:25:17.0 (351687654)|VARIABLE_ASSIGNMENT|[17]|this.ArticleId|[]|0x69bf5eb5
11:25:17.0 (351693758)|SYSTEM_METHOD_EXIT|[116]|CommunityHowToGuidesController.__sfdc_ArticleId(Set<Id>)
11:25:17.0 (351700757)|SYSTEM_METHOD_ENTRY|[117]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (351892797)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (351901731)|SYSTEM_METHOD_EXIT|[117]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (351908699)|SYSTEM_METHOD_ENTRY|[117]|List<KnowledgeArticleVersion>.iterator()
11:25:17.0 (351915542)|SYSTEM_METHOD_EXIT|[117]|List<KnowledgeArticleVersion>.iterator()
11:25:17.0 (351922743)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (351930299)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (351935766)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (351957883)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (351966162)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (351994873)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-23T16:03:30.000Z","Id":"ka19E00000001HzQAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WmSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 2"}|0x50d02e38
11:25:17.0 (351998698)|STATEMENT_EXECUTE|[118]
11:25:17.0 (352003915)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (352206679)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (352216124)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (352238287)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (352243005)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (352250482)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (352255600)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (352260905)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (352264757)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (352281408)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (352286993)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (352304745)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-09T10:38:43.000Z","Id":"ka29E00000000YTQAY","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000H9SAI","Language":"en_US","PublishStatus":"Online","Title":"Troubleshooting"}|0x3ca7a31f
11:25:17.0 (352307967)|STATEMENT_EXECUTE|[118]
11:25:17.0 (352312312)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (352511352)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (352519755)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (352537466)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (352540722)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (352546698)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (352551114)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (352555728)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (352559544)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (352575736)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (352580907)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (352599045)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-09T10:38:02.000Z","Id":"ka29E00000000YOQAY","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000H4SAI","Language":"en_US","PublishStatus":"Online","Title":"Can I invite my team (17 more) ..."}|0x4ac4d6c3
11:25:17.0 (352602360)|STATEMENT_EXECUTE|[118]
11:25:17.0 (352606760)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (352802405)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (352810609)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (352827356)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (352830372)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (352836030)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (352840154)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (352844612)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (352848182)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (352863370)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (352868537)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (352885776)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-06T18:07:49.000Z","Id":"ka29E00000000W6QAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000DtSAI","Language":"en_US","PublishStatus":"Online","Title":"Why is Lightful free (1 more) ..."}|0x675b0b40
11:25:17.0 (352889140)|STATEMENT_EXECUTE|[118]
11:25:17.0 (352893573)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (353087771)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (353096783)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (353116971)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (353120152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (353125884)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (353130091)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (353134539)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (353137914)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (353153329)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (353158759)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (353174341)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-06T11:07:49.000Z","Id":"ka19E00000000vLQAQ","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WwSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 4"}|0x362b587d
11:25:17.0 (353177702)|STATEMENT_EXECUTE|[118]
11:25:17.0 (353181939)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (353374888)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (353383071)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (353398515)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (353401517)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (353407499)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (353411606)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (353416297)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (353419685)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (353434359)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (353439145)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (353454289)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-02T17:26:25.000Z","Id":"ka19E00000000sqQAA","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WrSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 3"}|0x3715bafc
11:25:17.0 (353457644)|STATEMENT_EXECUTE|[118]
11:25:17.0 (353461750)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (353654399)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (353666668)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (353682062)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (353684875)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (353690320)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (353694335)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (353698784)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (353702065)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (353716346)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (353721366)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (353737028)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-02T17:25:52.000Z","Id":"ka19E00000000sgQAA","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WcSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 1"}|0x5b8b1013
11:25:17.0 (353739824)|STATEMENT_EXECUTE|[118]
11:25:17.0 (353743995)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (353936487)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
11:25:17.0 (353944468)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (353959721)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (353962891)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (353968470)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (353972477)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (353977108)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (353980425)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (353994627)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (353999451)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (354015374)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-01T15:09:39.000Z","Id":"ka29E00000000TvQAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000DoSAI","Language":"en_US","PublishStatus":"Online","Title":"How do I unlink a so (13 more) ..."}|0x64b51129
11:25:17.0 (354019201)|STATEMENT_EXECUTE|[118]
11:25:17.0 (354023244)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (354221185)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x14e4d35d","ArticleId":"0x29b2b143","ArticlesList":"0x3dc5493c","con":"0x26dcb490","currentUser":"0x3d4511c1","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x17434b21","toolBoxFeaturedArticlesList2":"0x64ef8862","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x69bf5eb5
